Date,Unemployment_interpolated,Bank Interest Rate,Change_in_GDP,Unemployment,CPI_all-items,CPI_food,CPI_shelter,CPI_household_op,CPI_clothing,CPI_transportation,CPI_health,CPI_rec,CPI_alcohol,CPI_no-food,CPI_no-food-and-energy,GDP,FEX_AUS,FEX_BRA,FEX_CHN,FEX_EUR,FEX_HK,FEX_IND,FEX_IDN,FEX_JAP,FEX_MAL,FEX_MEX,FEX_NZL,FEX_NOR,FEX_PER,FEX_RUS,FEX_SAU,FEX_SGP,FEX_ZAR,FEX_KOR,FEX_SWE,FEX_SWI,FEX_TAI,FEX_THA,FEX_TUR,FEX_UNK,FEX_USA,FEX_VIE,FEX_CAD,AWE_industrial-aggregate,AWE_goods,AWE_forestry,AWE_mining,AWE_utilities,AWE_construction,AWE_manufacturing,AWE_service,AWE_trade,AWE_transport,AWE_info-and-culture,AWE_finance,AWE_real-estate,AWE_professional,AWE_mangement,AWE_admin,AWE_education,AWE_health,AWE_arts,AWE_accom,AWE_other,AWE_public-admin,IMT_import,IMT_export,IMT_trade-bal,ITSI_total,ITSI_commercial,ITSI_travel,ITSI_transport,ITSI_gov,ITSE_total,ITSE_commerical,ITSE_travel,ITSE_transport,ITSE_gov,ITSB_total,ITSB_commercial,ITSB_travel,ITSB_transport,ITSB_gov,HPI_total,HPI_house,HPI_land
2020-11,7.866666667,0.5,19.01666667,8,138,154.5,148.7,124.3,94.1,143.1,130.4,117.1,172.3,134.9,132.8,"2,049,508",0.9512,0.2405,0.1979,1.5471,0.168564,0.01761,0.000092,0.01252,..t,0.06403,0.8977,0.144,0.3623,0.01701,0.3484,0.9703,0.08417,0.001172,0.1512,1.4351,0.04579,..t,0.1641,1.7262,1.3068,..t,..,"1,111.34B","1,335.31B","1,191.52B","2,052.73B","1,927.56A","1,355.96B","1,184.70B","1,061.81B",831.49B,"1,159.69B","1,519.53B","1,467.23A","1,116.04A","1,513.60B","1,579.10A",906.39B,"1,139.25B","1,009.84B",705.93B,432.67B,936.48B,"1,452.95B","50,412.10","46,827.60","-3,584.50","10,934","8,423",517,"1,862",133,"11,210","8,250","1,677","1,179",103,276,-173,"1,161",-683,-29,107.9,108,107.8E
2020-12,7.683333333,0.5,7.73,8.2,138.5,154.2,148.7,124.3,93.7,144.9,130.4,118.1,172.4,135.4,132.9,"2,052,921",0.9645,0.2491,0.1958,1.5586,0.165218,0.01739,0.000091,0.01234,..t,0.06418,0.9085,0.1471,0.3556,0.01729,0.3414,0.9611,0.086,0.00117,0.1532,1.4417,0.0454,..t,0.1661,1.7209,1.2808,..t,..,"1,127.87B","1,336.60B","1,306.10C","2,066.84B","1,809.75A","1,330.56B","1,210.56B","1,082.51A",844.25B,"1,182.44B","1,494.32B","1,542.95A","1,131.00A","1,549.83A","1,533.16A",905.64B,"1,161.70B","1,032.55A",715.63B,446.76B,949.50B,"1,458.87A","49,738.70","47,596.00","-2,142.70","10,979","8,437",589,"1,820",133,"11,397","8,400","1,708","1,180",109,419,-37,"1,120",-640,-24,108.2,108.3,108.0E
2021-01,7.5,0.5,7.113333333,9.9,139,154.4,148.4,125,93.8,147.1,130.4,118.4,172.6,136.1,133.4,"2,061,870",0.9826,0.2376,0.1967,1.5484,0.164114,0.0174,0.000091,0.01226,..t,0.06388,0.9151,0.1495,0.351,0.0171,0.3392,0.9596,0.08407,0.001157,0.1534,1.4347,0.04544,..t,0.172,1.7352,1.2724,..t,..,"1,131.04B","1,328.02B","1,297.20B","2,098.82B","1,894.27B","1,332.58B","1,181.77B","1,088.36B",853.76A,"1,160.75B","1,537.48B","1,558.90A","1,159.20A","1,508.79B","1,551.26B",913.96B,"1,171.58B",998.67B,742.76C,444.10B,959.03A,"1,486.25A","51,138.90","52,202.70","1,063.80","11,965","9,153",762,"1,916",134,"11,829","8,937","1,684","1,088",119,-136,-216,922,-828,-14,109,109.3,108.4E
2021-02,7.316666667,0.5,6.496666667,8.8,139.2,154.9,148.8,124.7,93.7,148.2,130.7,116.2,173.2,136.2,133.3,"2,065,797",0.9844,0.2346,0.1966,1.5356,0.16379,0.01744,0.00009,0.01205,..t,0.06248,0.9197,0.1492,0.3484,0.01706,0.3386,0.9562,0.08587,0.001142,0.1522,1.414,0.04543,..t,0.1789,1.7605,1.2699,..t,..,"1,139.31B","1,355.32B","1,343.33B","2,232.54B","1,887.46A","1,352.36B","1,202.17B","1,092.33B",848.25A,"1,187.75B","1,642.87A","1,510.78A","1,219.70A","1,532.50B","1,546.80C",945.85B,"1,151.63B",990.11A,793.02B,445.93B,955.61A,"1,488.57B","49,925.90","50,638.20",712.2,"11,603","9,179",521,"1,769",134,"12,260","9,416","1,665","1,054",124,657,238,"1,144",-715,-10,111.1,111,110.1E
2021-03,7.133333333,0.5,5.88,8.2,139.3,155,150,123.4,93.6,147.9,130.9,115.8,173.5,136.4,133.3,"2,088,503",0.9691,0.223,0.1931,1.4962,0.161925,0.01727,0.000087,0.01156,..t,0.06057,0.897,0.1476,0.3391,0.01688,0.3352,0.9366,0.08397,0.001112,0.1472,1.3522,0.04448,..t,0.164,1.7427,1.2574,..t,..,"1,127.11B","1,347.50B","1,365.25B","2,162.04B","1,801.19B","1,375.53B","1,188.64B","1,079.50B",835.29B,"1,188.27B","1,568.09B","1,432.70A","1,216.38B","1,537.01B","1,559.73C",934.36B,"1,161.52B","1,003.53A",759.96C,443.45B,947.80B,"1,464.70B","52,044.10","50,232.60","-1,811.60","12,193","9,473",469,"2,118",134,"12,992","10,020","1,672","1,178",122,799,547,"1,203",-939,-12,112.3,112.4,110.7E
2021-04,6.95,0.5,3.506666667,8.4,140.1,155.2,150.7,124.3,94.1,149,132.1,117,174,137.2,134.1,"2,067,190",0.9627,0.2247,0.1917,1.4963,0.160844,0.01675,0.000086,0.01147,..t,0.06236,0.8912,0.149,0.338,0.01643,0.3332,0.9368,0.08676,0.001118,0.1472,1.3566,0.04427,..t,0.1529,1.7298,1.2496,..t,..,"1,125.12B","1,339.32B","1,274.56C","2,116.82B","1,911.80A","1,378.33B","1,169.99B","1,078.34B",840.37A,"1,168.07B","1,549.26A","1,463.48A","1,202.28A","1,541.15B","1,502.41C",960.58B,"1,134.04B","1,001.11A",756.89B,448.36B,943.21B,"1,482.05B","50,070.60","50,000.60",-70,"11,984","9,361",516,"1,974",134,"12,492","9,497","1,686","1,194",115,507,137,"1,170",-781,-19,114.4,114.3,112.9E
2021-05,6.766666667,0.5,1.133333333,8.4,140.3,156.1,151.7,124.5,93.9,148.1,132.3,116.9,174.8,137.3,134.4,"2,058,230",0.9413,0.2292,0.1886,1.4729,0.156161,0.01657,0.000085,0.01111,..t,0.06071,0.8764,0.146,0.3215,0.01639,0.3233,0.9121,0.08633,0.00108,0.1452,1.3431,0.04347,..t,0.1446,1.7078,1.2126,..t,..,"1,131.43B","1,328.15B","1,171.95C","2,108.76B","1,904.90B","1,346.50B","1,174.26B","1,087.07B",862.49A,"1,156.47B","1,619.03A","1,479.42A","1,187.38B","1,520.22B","1,541.15B",966.72B,"1,166.34B",993.60B,786.31A,454.18B,964.57B,"1,432.28A","51,586.90","49,121.10","-2,465.80","11,792","9,209",387,"2,061",135,"10,954","9,318",362,"1,161",114,-837,109,-25,-901,-21,116,116.6,113.4E
2021-06,6.583333333,0.5,-1.24,7.4,140.7,156.4,152.8,124.5,93.7,148,132.6,116.8,175.2,137.6,134.6,"2,076,121",0.9338,0.2428,0.1902,1.4719,0.157418,0.01661,0.000085,0.0111,..t,0.06103,0.8681,0.1451,0.3127,0.01683,0.3258,0.9163,0.08781,0.001088,0.1455,1.3457,0.04398,..t,0.1417,1.7135,1.2219,..t,..,"1,123.35B","1,339.94B","1,214.29C","2,132.08B","1,923.26A","1,362.09B","1,181.16B","1,074.63B",854.73B,"1,143.21B","1,631.11A","1,444.63A","1,197.76B","1,480.93A","1,581.02B",956.69B,"1,194.38B",993.08A,705.02B,451.83B,972.45A,"1,418.91B","51,497.50","52,475.90",978.4,"11,965","9,452",291,"2,086",137,"11,031","9,312",382,"1,217",120,-935,-140,91,-868,-16,116.7,117.9,112.9E
2021-07,6.4,0.5,1.47,7.7,141.5,157,153.5,125.3,94.3,149.4,133.2,117.6,174.9,138.5,135.1,"2,089,072",0.9294,0.2425,0.1935,1.4812,0.161233,0.01681,0.000087,0.01137,..t,0.06274,0.8747,0.1425,0.3178,0.01693,0.334,0.9243,0.0862,0.001093,0.1452,1.3657,0.04475,..t,0.1458,1.7303,1.2529,..t,..,"1,120.43B","1,338.95B","1,135.30B","2,175.51B","1,868.98A","1,389.25B","1,163.19B","1,070.94B",848.45B,"1,194.90B","1,595.25A","1,414.80A","1,146.02B","1,513.51B","1,556.06A",946.81B,"1,198.38B","1,013.64A",701.42B,468.68B,962.66A,"1,431.10A","52,975.20","52,884.20",-90.9,"12,184","9,224",462,"2,358",140,"11,064","9,393",317,"1,220",133,"-1,121",169,-145,"-1,138",-7,117.2,118.6,113.0E
2021-08,6.216666667,0.5,4.18,8.1,142.5,158,153.9,125.6,94.1,152.8,133.1,117.7,176,139.5,135.7,"2,105,441",0.9201,0.2398,0.1946,1.4826,0.161907,0.01701,0.000088,0.01147,..t,0.06274,0.8793,0.1424,0.3083,0.01712,0.3361,0.9302,0.08524,0.001085,0.1451,1.3775,0.04523,..t,0.1486,1.7384,1.2603,..t,..,"1,128.66B","1,361.44B","1,270.64B","2,185.46A","1,940.53A","1,395.50B","1,187.41B","1,075.30B",855.96B,"1,205.68B","1,582.61A","1,411.64B","1,131.15B","1,524.84B","1,501.15B",954.68B,"1,247.90B","1,016.41B",695.76A,472.49B,966.46B,"1,456.76B","52,830.60","53,774.10",943.5,"12,709","9,024",919,"2,622",143,"11,417","9,430",560,"1,285",142,"-1,291",405,-359,"-1,337",-1,118,119.5,113.5E
2021-09,6.033333333,0.5,6.89,6.5,143.2,159.3,154.4,125.7,94.1,154.7,133.6,118.4,176.1,140.1,136.1,"2,111,870",0.9271,0.2402,0.1962,1.4919,0.162854,0.01721,0.000089,0.01151,..t,0.06328,0.8947,0.1464,0.3085,0.01738,0.3379,0.9403,0.087,0.00108,0.1467,1.3737,0.04571,..t,0.1481,1.7413,1.2671,..t,..,"1,130.85B","1,367.89B","1,250.34B","2,199.68B","1,845.07A","1,392.43B","1,207.71B","1,077.94B",851.14B,"1,189.99B","1,645.14A","1,463.96A","1,202.68B","1,534.65A","1,585.80B",966.62B,"1,212.17B",985.18A,695.11B,466.06B,970.37B,"1,468.29B","52,005.40","52,891.10",885.6,"13,443","9,686","1,000","2,610",147,"13,738","9,557","2,725","1,307",148,295,-129,"1,725","-1,302",1,118.5,120.1,113.8E
2021-10,5.85,0.5,6.736666667,5.9,143.9,160.4,155.4,126.2,94,155.7,133.8,119.7,176.3,140.8,136.6,"2,127,417",0.9215,0.2246,0.1937,1.4428,0.159863,0.0166,0.000088,0.011,..t,0.06084,0.8781,0.1471,0.3096,0.01745,0.3316,0.9207,0.08375,0.001053,0.1436,1.348,0.04453,..t,0.135,1.7037,1.2437,..t,..,"1,130.21B","1,375.86B","1,275.72A","2,227.53A","1,975.14B","1,428.18B","1,181.17B","1,076.09B",856.00B,"1,166.90B","1,653.77A","1,477.13A","1,184.77B","1,524.94A","1,487.22B",973.70B,"1,139.20B","1,006.27B",701.24A,468.86B,944.41B,"1,486.66B","54,447.30","56,118.80","1,671.60","13,325","9,408","1,241","2,525",152,"13,733","9,490","2,712","1,381",150,408,82,"1,471","-1,144",-1,119.6,121.4,114.4E
2021-11,5.666666667,0.5,6.583333333,5.7,144.5,161.3,155.9,126.3,94.8,157.1,133.9,119.9,176.8,141.3,136.9,"2,137,002",0.9178,0.2258,0.1967,1.4336,0.161352,0.01688,0.000088,0.01102,..t,0.06016,0.8813,0.1437,0.3128,0.01723,0.3351,0.926,0.08084,0.001061,0.1426,1.3631,0.04519,..t,0.1174,1.6913,1.257,..t,..,"1,131.08B","1,386.01B","1,340.51B","2,228.73A","2,022.42A","1,433.86A","1,189.91B","1,075.46B",846.98B,"1,169.20C","1,494.23B","1,520.73A","1,168.14A","1,556.89B","1,534.71B",960.97B,"1,120.82B","1,019.82B",708.16A,457.63B,950.02B,"1,489.55B","56,192.20","58,609.60","2,417.30","13,748","9,479","1,575","2,541",153,"13,552","9,436","2,615","1,352",149,-196,-42,"1,039","-1,189",-4,120.5,122.4,115.1E
2021-12,5.483333333,0.5,6.43,5.5,145.2,162.3,156.8,126.9,94.5,158.5,133.8,120.3,176.7,141.9,137.5,"2,140,435",0.9156,0.2263,0.2009,1.4462,0.164055,0.01697,0.000089,0.01124,..t,0.0612,0.8685,0.1425,0.3162,0.01731,0.3409,0.9385,0.08047,0.001081,0.1408,1.3895,0.04609,..t,0.0939,1.7024,1.2794,..t,..,"1,147.68B","1,392.00B","1,345.75B","2,176.51A","1,907.52B","1,398.34A","1,244.16B","1,095.47B",882.63A,"1,151.51B","1,535.54A","1,557.03A","1,191.42B","1,629.67B","1,551.64B",976.70B,"1,123.96B","1,029.54B",715.98B,460.47B,991.86A,"1,476.84B","59,583.60","57,808.90","-1,774.60","14,329","9,523","2,059","2,595",152,"13,935","9,515","2,857","1,418",146,-393,-8,798,"-1,177",-6,120.8,122.9,115.2E
2022-01,5.3,0.5,5.583333333,7,146.1,163.3,157.6,127.6,95.1,159.9,134.3,121.3,178.2,142.9,138.2,"2,138,449",0.9055,0.2284,0.1985,1.4281,0.16191,0.01695,0.000088,0.01099,..t,0.06155,0.8503,0.1427,0.3249,0.01645,0.3362,0.9341,0.08159,0.001055,0.1379,1.3726,0.04559,..t,0.093,1.7106,1.2616,..t,..,"1,154.33B","1,387.45B","1,329.68B","2,248.99B","1,909.29A","1,387.57B","1,231.67B","1,105.19B",891.28A,"1,179.25B","1,563.85A","1,525.25A","1,169.35B","1,583.80B","1,542.66B",965.35B,"1,160.39B","1,035.72B",731.91B,452.36B,950.88B,"1,516.19B","55,526.60","58,774.50","3,247.80","14,320","9,793","1,994","2,384",148,"13,370","9,622","2,425","1,184",140,-949,-172,431,"-1,201",-8,121.9,124.3,115.5E
2022-02,5.308333333,0.5,4.736666667,5.7,147.1,165.2,158.6,128.1,94.9,161.4,134.8,121.2,178.5,143.6,138.7,"2,154,659",0.9113,0.2447,0.2004,1.4426,0.163037,0.01696,0.000089,0.01103,..t,0.06213,0.849,0.1436,0.335,0.01626,0.3389,0.9442,0.08351,0.001061,0.1369,1.378,0.04561,..t,0.0932,1.7211,1.2716,..t,..,"1,163.64B","1,416.64B","1,288.67A","2,243.25A","2,004.71B","1,406.07A","1,269.73B","1,109.78B",895.72A,"1,221.13B","1,605.55B","1,553.66A","1,165.92B","1,597.26A","1,537.87C",965.30B,"1,157.52B","1,030.02B",720.64A,445.72B,974.03A,"1,496.07B","58,272.90","61,226.20","2,953.30","13,992","9,568","1,875","2,404",145,"13,576","9,670","2,536","1,233",137,-416,103,661,"-1,171",-9,123.2,126,116.1E
2022-03,5.316666667,0.72826087,3.89,5.7,148.6,167,160.2,129.1,94.6,164.4,135.4,122.4,179.2,145.2,139.6,"2,169,435",0.9334,0.2544,0.1995,1.3947,0.161805,0.01661,0.000088,0.01068,..t,0.06163,0.8692,0.1433,0.3384,0.01188,0.3374,0.9316,0.0846,0.001037,0.1323,1.3616,0.04453,..t,0.0866,1.6669,1.2658,..t,..,"1,175.49B","1,446.43B","1,356.82B","2,218.72B","2,003.00A","1,454.01B","1,295.77B","1,118.11B",914.77A,"1,212.62B","1,592.33B","1,562.96A","1,196.37B","1,651.07B","1,501.28C",969.69B,"1,157.48B","1,031.97B",722.94B,451.92B,974.23B,"1,516.36B","62,177.90","64,288.60","2,110.70","16,257","9,609","3,430","3,074",144,"14,170","9,895","2,705","1,434",136,"-2,086",286,-726,"-1,640",-7,124.7,127.9,116.5E
2022-04,5.325,1.035714286,3.86,5.5,149.7,168.8,161.9,129.4,94.6,166,136.5,122.1,179.4,146,140.4,"2,167,945",0.9301,0.2659,0.1963,1.3644,0.161043,0.01657,0.000088,0.00999,..t,0.06287,0.8532,0.1417,0.3379,0.01587,0.3367,0.9241,0.08394,0.001021,0.1322,1.3365,0.04338,..t,0.0858,1.6324,1.2628,..t,..,"1,163.00B","1,405.60B","1,287.14A","2,211.27B","1,933.06A","1,398.99B","1,264.24B","1,111.28B",913.57B,"1,206.85B","1,556.95B","1,524.71A","1,195.74B","1,670.87C","1,471.97A",967.38B,"1,157.98B","1,022.94B",723.97B,460.20B,984.89B,"1,498.79B","63,795.20","65,807.30","2,012.10","16,189","9,360","3,623","3,064",143,"14,101","9,483","2,987","1,492",139,"-2,088",123,-636,"-1,572",-4,125.1,128.6,116.7E
2022-05,5.333333333,1.25,3.83,5.1,151.2,169.9,163,131.3,95.8,169.3,137.1,123.2,179.9,147.6,141.3,"2,173,925",0.9057,0.2592,0.1918,1.3588,0.163745,0.01663,0.000088,0.00998,..t,0.06414,0.8223,0.1339,0.342,0.0198,0.3426,0.9295,0.08082,0.001014,0.1294,1.3116,0.04345,..t,0.0825,1.5988,1.2852,..t,..,"1,161.51B","1,402.47B","1,197.33B","2,252.38A","2,020.58B","1,398.29A","1,247.98B","1,109.28B",901.11A,"1,221.89B","1,510.75B","1,562.17A","1,224.74B","1,643.62B","1,528.06B",964.13B,"1,166.02B","1,043.11B",713.52B,461.11C,976.58B,"1,484.61A","64,222.10","68,372.70","4,150.60","15,681","9,346","3,130","3,061",144,"12,752","9,545","1,462","1,602",142,"-2,929",200,"-1,668","-1,459",-2,125.7,129.4,116.8E
2022-06,5.341666667,1.727272727,3.8,4.7,152.1,170.3,163.6,131.5,96,172.6,137.8,124,180.4,148.5,141.8,"2,179,345",0.8998,0.2539,0.1914,1.3537,0.163268,0.01641,0.000087,0.00956,..t,0.06404,0.8136,0.1314,0.3418,0.0224,0.3415,0.9256,0.08098,0.001002,0.1276,1.3216,0.04326,..t,0.0755,1.5781,1.2814,..t,..,"1,161.51B","1,418.56B","1,258.46C","2,196.95B","2,002.67B","1,434.19B","1,259.80B","1,105.31B",895.33B,"1,237.94B","1,467.67B","1,575.06B","1,192.78B","1,662.43C","1,551.64B",986.12C,"1,156.33B","1,032.34B",673.08C,472.40C,996.29C,"1,466.90B","66,035.80","69,017.00","2,981.20","15,210","9,469","2,457","3,138",147,"13,655","9,676","2,089","1,744",146,"-1,556",206,-367,"-1,394",-1,125.9,129.6,117.0E
2022-07,5.35,2.321428571,3.146666667,5.2,152.3,171.6,164.2,131.5,95.4,170.7,138.4,124.6,181.5,148.7,142.5,"2,180,920",0.8873,0.241,0.1921,1.3157,0.164889,0.01626,0.000087,0.00946,..t,0.06298,0.8017,0.1293,0.3312,0.02177,0.3446,0.9272,0.07671,0.000989,0.1246,1.3339,0.04331,..t,0.074,1.551,1.2942,..t,..,"1,154.81B","1,411.18B","1,237.59C","2,210.66B","2,039.61B","1,415.33B","1,253.90B","1,097.53B",901.10B,"1,245.54B","1,546.55B","1,496.12B","1,174.00C","1,609.28C","1,581.47B",976.23B,"1,170.20B","1,026.47B",693.78B,477.03C,956.56C,"1,474.12B","64,825.20","66,285.90","1,460.70","16,005","9,355","3,316","3,182",152,"13,895","9,442","2,472","1,830",151,"-2,110",87,-844,"-1,352",-2,126,129.6,117.2E
2022-08,5.358333333,2.75,2.493333333,6,152.4,173.6,164.1,132,95.4,168.9,139,124.5,182.2,148.4,142.9,"2,187,444",0.8988,0.2512,0.19,1.3078,0.164685,0.01625,0.000087,0.00955,..t,0.06424,0.8091,0.133,0.3337,0.0213,0.3439,0.9333,0.07734,0.000978,0.1244,1.3493,0.04292,..t,0.0716,1.5465,1.2922,..t,..,"1,163.56B","1,418.12B","1,328.18B","2,266.26A","1,923.33B","1,445.32B","1,243.85B","1,106.17B",891.14B,"1,246.04B","1,569.44B","1,609.19A","1,231.66B","1,600.91B","1,590.01A",963.40B,"1,213.45B","1,019.76B",701.00B,481.54B,981.47B,"1,478.79B","65,536.90","65,205.60",-331.3,"16,741","9,190","3,842","3,555",154,"13,618","9,507","2,211","1,749",150,"-3,123",317,"-1,631","-1,806",-4,126.1,129.8,117.2E
2022-09,5.366666667,3.35,1.84,4.8,153,175.5,164.9,132.5,95.5,168.4,139.5,124.6,182.7,148.7,143.5,"2,191,747",0.8896,0.2546,0.1898,1.3185,0.169677,0.0166,0.000089,0.0093,..t,0.06635,0.7896,0.1297,0.3421,0.02224,0.3542,0.9421,0.07575,0.000955,0.1222,1.369,0.04263,..t,0.0727,1.5075,1.3319,..t,..,"1,165.95B","1,438.38B","1,392.76B","2,266.41A","1,933.40B","1,496.09B","1,242.60B","1,105.92B",896.46A,"1,226.02B","1,616.71B","1,591.15A","1,228.68B","1,624.90B","1,481.80B",949.60B,"1,166.44B","1,014.20B",729.44B,472.80B,967.92B,"1,511.63A","65,516.00","66,182.90",667,"15,893","9,276","3,138","3,325",154,"16,358","9,720","4,747","1,746",145,465,445,"1,609","-1,579",-9,126,129.7,117.1E
2022-10,5.375,3.575,0.9433333333,4.7,153.8,176.4,166.2,132.6,95.8,170.1,140.2,124.6,183.7,149.6,143.9,"2,187,842",0.8716,0.2607,0.1904,1.3485,0.174523,0.01664,0.000089,0.00931,..t,0.06854,0.7803,0.1298,0.3442,0.02222,0.3645,0.9624,0.07561,0.00096,0.1232,1.3758,0.04285,..t,0.0737,1.5502,1.37,..t,..,"1,168.76B","1,446.63B","1,310.33B","2,285.35B","2,023.71B","1,483.78B","1,260.82B","1,108.21B",900.21B,"1,233.03B","1,569.43B","1,537.76A","1,269.85B","1,611.02B","1,553.33B",960.51B,"1,151.78B","1,030.65B",726.49B,466.26B,981.81B,"1,516.89A","65,826.70","65,947.50",120.8,"16,290","9,480","3,487","3,173",151,"15,873","9,643","4,440","1,655",135,-417,163,953,"-1,518",-16,125.7,129.4,116.7E
2022-11,5.383333333,4,0.04666666667,4.7,154.3,177.8,167.2,132.8,95.2,170.1,141.2,124.8,184.7,150,144.3,"2,187,964",0.8879,0.2552,0.1874,1.3719,0.171765,0.01646,0.000086,0.00946,..t,0.06914,0.8162,0.1327,0.3465,0.02202,0.3578,0.9699,0.077,0.000991,0.126,1.394,0.04282,..t,0.0723,1.5795,1.3449,..t,..,"1,175.38B","1,460.01B","1,379.15C","2,336.18B","2,123.03B","1,487.22B","1,268.26B","1,113.94B",895.42B,"1,237.02B","1,564.99B","1,544.66A","1,284.23B","1,639.48B","1,568.13B",960.82B,"1,141.96B","1,037.98B",702.87B,467.72B,987.61B,"1,538.10B","64,239.50","63,798.10",-441.3,"16,141","9,580","3,463","2,948",149,"15,472","9,750","4,023","1,568",131,-668,169,560,"-1,380",-18,125.5,129.3,116.6E
2022-12,5.391666667,4.375,-0.85,4.5,154.3,178.7,167.8,132.7,96.1,168.6,142,124.6,185.2,149.8,144.8,"2,181,765",0.9172,0.259,0.1949,1.4389,0.174596,0.01648,0.000087,0.01007,..t,0.06927,0.8641,0.1375,0.3547,0.02057,0.3615,1.0052,0.07862,0.001049,0.131,1.4586,0.04431,..t,0.0729,1.6562,1.3592,..t,..,"1,177.39B","1,426.89B","1,408.58C","2,309.21A","2,024.82B","1,427.44B","1,259.30B","1,124.44B",911.21A,"1,196.44B","1,549.14B","1,528.39B","1,318.72B","1,699.51B","1,587.11A",967.47B,"1,151.58B","1,047.79B",703.61B,464.10B,"1,062.99B","1,526.95A","63,507.00","64,282.00",775,"16,267","9,841","3,504","2,772",150,"16,131","9,962","4,421","1,613",135,-137,120,918,"-1,159",-16,125.5,129.2,116.6E
2023-01,5.4,4.547619048,0.2566666667,5.5,154.7,180.4,168,132.2,95.8,168.2,142.7,124.6,186.5,149.9,145,"2,196,473",0.9334,0.2587,0.1977,1.4468,0.171627,0.01642,0.000088,0.0103,..t,0.07081,0.8591,0.1349,0.3502,0.01921,0.3574,1.0132,0.07848,0.00108,0.1291,1.452,0.04418,..t,0.0714,1.6421,1.3422,..t,..,"1,185.83B","1,467.84B","1,432.37C","2,344.62B","2,108.02C","1,463.36B","1,298.67B","1,127.79B",883.73B,"1,215.43B","1,639.40B","1,624.74A","1,269.57B","1,681.76B","1,584.79B",969.09B,"1,151.03B","1,062.44B",711.66B,463.17B,992.54B,"1,536.37A","65,211.10","66,596.10","1,384.90","17,520","9,907","4,495","2,966",152,"15,738","10,208","3,901","1,485",144,"-1,782",301,-594,"-1,481",-8,125.2,128.9,116.5E
2023-02,,4.75,1.363333333,5.3,154.9,181.2,168.3,133.3,96.6,166.9,143.4,124.3,187.4,150.1,145.5,"2,201,628",0.9275,0.2599,0.1967,1.4398,0.1714,0.01628,0.000089,0.01011,..t,0.0722,0.8461,0.1314,0.3503,0.01831,0.3585,1.0099,0.07515,0.001053,0.1287,1.453,0.04446,..t,0.0714,1.6257,1.345,..t,..,"1,183.55B","1,485.31B","1,405.28B","2,359.78B","2,165.53B","1,457.28B","1,327.97B","1,120.61B",894.88A,"1,229.24B","1,659.81B","1,482.72B","1,315.07B","1,697.95B","1,631.30C",974.62B,"1,152.60B","1,024.27B",700.69B,462.95B,"1,002.94B","1,532.35A","64,458.30","64,222.50",-235.8,"16,911","10,025","4,073","2,660",153,"15,859","10,313","3,996","1,400",151,"-1,052",288,-77,"-1,260",-3,124.9,128.5,116.4E
2023-03,,4.75,2.47,5.4,155.3,182,168.9,133.2,96.9,166.5,144.2,124.9,188.7,150.4,146,"2,204,949",0.9133,0.2627,0.1985,1.4654,0.174325,0.01663,0.000089,0.01024,..t,0.07437,0.8493,0.1299,0.362,0.01793,0.3644,1.0206,0.07491,0.001048,0.1305,1.4785,0.04479,..t,0.072,1.6609,1.3682,..t,..,"1,195.90B","1,497.96B","1,467.17B","2,397.43B","2,119.67B","1,472.45B","1,340.26B","1,133.01B",911.91B,"1,220.87B","1,699.05B","1,553.65A","1,285.56B","1,747.70B","1,651.84B",996.27B,"1,144.98B","1,024.75B",700.11B,467.33B,"1,012.89B","1,529.05A","63,094.40","63,074.00",-20.3,"18,809","10,063","5,551","3,044",152,"16,528","10,694","4,116","1,565",153,"-2,281",632,"-1,435","-1,479",1,124.9,128.4,116.4E
2023-04,,4.75,2.096666667,5.2,156.1,183,169.9,133.2,96.8,167.3,145,126,189.1,151,146.5,"2,204,260",0.9022,0.2687,0.1957,1.4788,0.171792,0.01645,0.000091,0.0101,..t,0.07455,0.8371,0.1284,0.3581,0.0166,0.3595,1.0125,0.07414,0.001019,0.1304,1.5017,0.0441,..t,0.0697,1.6785,1.3485,..t,..,"1,199.63B","1,490.15B","1,425.92B","2,330.60B","2,127.78A","1,494.37B","1,319.39B","1,138.16B",918.72B,"1,245.57B","1,629.08B","1,592.68A","1,259.82B","1,730.73B","1,661.50B","1,012.82B","1,177.04B","1,035.80B",704.62B,469.45B,"1,016.64B","1,546.87B","62,825.00","63,949.00","1,124.00","18,373","10,149","5,269","2,805",150,"16,585","10,524","4,337","1,573",152,"-1,788",375,-932,"-1,232",2,124.8,128.2,116.5E
2023-05,,4.75,1.723333333,5.2,156.1,184,170.6,132.6,96.4,165.8,145.7,126.4,189.7,151.1,146.7,"2,210,655",0.8978,0.2714,0.1935,1.469,0.172506,0.01643,0.000091,0.00986,..t,0.07623,0.8389,0.1251,0.3665,0.01708,0.3605,1.0092,0.07103,0.001017,0.1292,1.5062,0.04398,..t,0.0684,1.6873,1.352,..t,..,"1,204.38B","1,471.00B","1,304.07B","2,286.52B","2,160.07B","1,476.55B","1,302.20B","1,147.12B",919.52B,"1,252.73B","1,601.11B","1,621.22A","1,259.62B","1,736.46B","1,616.23B","1,012.49B","1,197.03B","1,065.19B",699.15B,477.46B,"1,044.17B","1,528.77B","65,340.00","62,701.30","-2,638.70","17,743","10,039","4,536","3,018",151,"14,571","10,539","2,217","1,663",152,"-3,172",500,"-2,319","-1,355",1,124.9,128.3,116.6E
